Image 1,Image 2,Preprocessing,Detector,KP1,KP2,Matches,Inliers,Precision,Recall
cap_17.tiff,cap_22.tiff,Hist Eq,FAST_FREAK,8,5,1,0,0.0,0.0
cap_17.tiff,cap_22.tiff,CLAHE,SIFT,9,15,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,CLAHE,ORB,8,6,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,CLAHE,AKAZE,9,10,6,2,0.333,0.222
cap_17.tiff,cap_22.tiff,CLAHE,KAZE,25,36,8,5,0.625,0.2
cap_17.tiff,cap_22.tiff,CLAHE,BRISK,5,3,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,CLAHE,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,CLAHE,FAST_FREAK,3,3,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,SIFT,5,10,1,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,ORB,15,2,9,5,0.556,2.5
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,AKAZE,9,8,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,KAZE,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,BRISK,9,2,7,4,0.571,2.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,FAST_BRIEF,4,2,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gauss+Sharpen,FAST_FREAK,0,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),SIFT,8,13,3,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),ORB,6,0,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),AKAZE,8,5,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),KAZE,13,15,4,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),FAST_BRIEF,2,1,0,0,0.0,0.0
cap_17.tiff,cap_22.tiff,Gamma(0.5),FAST_FREAK,4,4,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,SIFT,5,9,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,ORB,6,6,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,AKAZE,5,5,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,KAZE,11,24,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,BRISK,3,3,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,FAST_BRIEF,7,8,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Linear,FAST_FREAK,8,8,6,3,0.5,0.375
cap_05.tiff,cap_09.tiff,Log Norm,SIFT,9,11,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,ORB,3,3,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,AKAZE,1,1,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,KAZE,0,0,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,BRISK,0,1,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,FAST_BRIEF,1,2,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,SIFT,32,21,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,ORB,10,20,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,AKAZE,2,2,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,KAZE,0,0,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,BRISK,91,4,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Hist Eq,FAST_BRIEF,6,4,6,6,1.0,1.5
cap_05.tiff,cap_09.tiff,Hist Eq,FAST_FREAK,0,0,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,SIFT,10,17,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,ORB,6,7,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,AKAZE,7,7,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,KAZE,27,36,4,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,BRISK,0,3,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,FAST_BRIEF,5,7,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,CLAHE,FAST_FREAK,5,7,3,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,SIFT,8,11,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,ORB,6,6,1,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,AKAZE,6,6,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,KAZE,14,28,4,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,BRISK,4,5,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gauss+Sharpen,FAST_FREAK,6,9,3,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),SIFT,7,15,4,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),ORB,5,8,2,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),AKAZE,7,6,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),KAZE,0,0,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),BRISK,2,2,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),FAST_BRIEF,4,5,0,0,0.0,0.0
cap_05.tiff,cap_09.tiff,Gamma(0.5),FAST_FREAK,4,5,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,SIFT,3,3,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,ORB,3,13,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,AKAZE,6,7,4,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,BRISK,4,6,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,FAST_BRIEF,1,4,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Linear,FAST_FREAK,2,6,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,SIFT,6,5,3,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,ORB,0,7,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,AKAZE,2,1,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,KAZE,18,20,8,4,0.5,0.222
cap_19.tiff,cap_31.tiff,Log Norm,BRISK,0,2,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,FAST_BRIEF,0,2,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Log Norm,FAST_FREAK,1,5,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,SIFT,17,15,4,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,AKAZE,2,0,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,KAZE,17,20,9,6,0.667,0.353
cap_19.tiff,cap_31.tiff,Hist Eq,BRISK,3,6,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,FAST_BRIEF,2,4,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Hist Eq,FAST_FREAK,3,7,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,SIFT,10,7,2,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,ORB,4,6,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,AKAZE,7,7,3,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,KAZE,24,20,9,3,0.333,0.15
cap_19.tiff,cap_31.tiff,CLAHE,BRISK,5,5,2,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,FAST_BRIEF,1,3,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,CLAHE,FAST_FREAK,2,7,1,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,SIFT,4,3,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,ORB,7,14,2,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,AKAZE,6,7,3,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,KAZE,15,17,9,4,0.444,0.267
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,BRISK,11,11,2,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,FAST_BRIEF,4,8,4,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gauss+Sharpen,FAST_FREAK,6,11,2,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),SIFT,10,4,6,6,1.0,1.5
cap_19.tiff,cap_31.tiff,Gamma(0.5),ORB,3,12,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),AKAZE,5,6,3,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),KAZE,0,0,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),BRISK,2,3,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),FAST_BRIEF,0,2,0,0,0.0,0.0
cap_19.tiff,cap_31.tiff,Gamma(0.5),FAST_FREAK,1,6,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,SIFT,10,3,2,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,ORB,0,13,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,AKAZE,7,7,3,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,KAZE,18,13,7,4,0.571,0.308
cap_24.tiff,cap_31.tiff,Linear,BRISK,2,6,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,FAST_BRIEF,1,4,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Linear,FAST_FREAK,4,6,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,ORB,0,7,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,AKAZE,2,1,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,KAZE,13,20,6,3,0.5,0.231
cap_24.tiff,cap_31.tiff,Log Norm,BRISK,0,2,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,FAST_BRIEF,1,2,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Log Norm,FAST_FREAK,1,5,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Hist Eq,SIFT,0,0,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Hist Eq,ORB,6,7,4,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Hist Eq,AKAZE,1,0,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Hist Eq,KAZE,16,20,9,3,0.333,0.188
cap_24.tiff,cap_31.tiff,Hist Eq,BRISK,4,6,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Hist Eq,FAST_BRIEF,7,4,7,7,1.0,1.75
cap_24.tiff,cap_31.tiff,Hist Eq,FAST_FREAK,16,7,3,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,SIFT,14,7,3,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,ORB,4,6,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,AKAZE,9,7,4,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,KAZE,30,20,9,6,0.667,0.3
cap_24.tiff,cap_31.tiff,CLAHE,BRISK,2,5,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,FAST_BRIEF,0,3,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,CLAHE,FAST_FREAK,2,7,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,SIFT,11,3,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,ORB,2,14,2,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,AKAZE,8,7,3,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,KAZE,24,17,8,6,0.75,0.353
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,BRISK,2,11,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,FAST_BRIEF,3,8,1,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gauss+Sharpen,FAST_FREAK,8,11,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),SIFT,10,4,4,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),ORB,0,12,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),AKAZE,5,6,3,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),KAZE,16,11,6,3,0.5,0.273
cap_24.tiff,cap_31.tiff,Gamma(0.5),BRISK,2,3,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),FAST_BRIEF,1,2,0,0,0.0,0.0
cap_24.tiff,cap_31.tiff,Gamma(0.5),FAST_FREAK,4,6,1,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,SIFT,5,11,2,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,ORB,8,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,AKAZE,6,7,3,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,BRISK,0,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,FAST_BRIEF,3,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Linear,FAST_FREAK,3,5,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Log Norm,SIFT,10,11,6,4,0.667,0.4
cap_01.tiff,cap_22.tiff,Log Norm,ORB,8,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Log Norm,AKAZE,1,2,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Log Norm,KAZE,18,14,6,6,1.0,0.429
cap_01.tiff,cap_22.tiff,Log Norm,BRISK,4,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Log Norm,FAST_FREAK,3,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,SIFT,18,27,4,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,ORB,9,3,3,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,AKAZE,0,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,KAZE,14,15,9,4,0.444,0.286
cap_01.tiff,cap_22.tiff,Hist Eq,BRISK,0,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,FAST_BRIEF,5,2,2,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Hist Eq,FAST_FREAK,7,5,2,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,SIFT,9,15,4,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,ORB,7,6,2,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,AKAZE,7,10,3,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,KAZE,26,36,10,4,0.4,0.154
cap_01.tiff,cap_22.tiff,CLAHE,BRISK,7,3,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,CLAHE,FAST_FREAK,3,3,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,SIFT,5,10,1,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,ORB,11,2,9,8,0.889,4.0
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,AKAZE,7,8,4,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,KAZE,19,22,13,4,0.308,0.211
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,BRISK,6,2,6,6,1.0,3.0
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,FAST_BRIEF,7,2,7,5,0.714,2.5
cap_01.tiff,cap_22.tiff,Gauss+Sharpen,FAST_FREAK,8,3,8,8,1.0,2.667
cap_01.tiff,cap_22.tiff,Gamma(0.5),SIFT,5,13,3,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gamma(0.5),ORB,9,0,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gamma(0.5),AKAZE,4,5,3,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gamma(0.5),KAZE,16,15,9,4,0.444,0.267
cap_01.tiff,cap_22.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gamma(0.5),FAST_BRIEF,3,1,0,0,0.0,0.0
cap_01.tiff,cap_22.tiff,Gamma(0.5),FAST_FREAK,4,4,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,SIFT,7,10,2,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,ORB,1,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,AKAZE,7,7,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,KAZE,17,18,9,4,0.444,0.235
cap_21.tiff,cap_24.tiff,Linear,BRISK,2,2,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Linear,FAST_FREAK,2,4,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,SIFT,9,12,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,AKAZE,3,2,2,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,KAZE,12,13,10,2,0.2,0.167
cap_21.tiff,cap_24.tiff,Log Norm,BRISK,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Log Norm,FAST_FREAK,1,1,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Hist Eq,SIFT,26,25,9,7,0.778,0.28
cap_21.tiff,cap_24.tiff,Hist Eq,ORB,6,6,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Hist Eq,AKAZE,2,1,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Hist Eq,KAZE,14,16,11,4,0.364,0.286
cap_21.tiff,cap_24.tiff,Hist Eq,BRISK,8,4,1,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Hist Eq,FAST_BRIEF,4,7,3,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Hist Eq,FAST_FREAK,12,16,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,CLAHE,SIFT,17,14,7,6,0.857,0.429
cap_21.tiff,cap_24.tiff,CLAHE,ORB,3,4,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,CLAHE,AKAZE,8,9,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,CLAHE,KAZE,30,30,9,7,0.778,0.233
cap_21.tiff,cap_24.tiff,CLAHE,BRISK,4,2,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,CLAHE,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,CLAHE,FAST_FREAK,3,2,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,SIFT,8,11,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,ORB,3,2,2,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,AKAZE,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,KAZE,16,24,8,4,0.5,0.25
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,BRISK,3,2,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,FAST_BRIEF,2,3,1,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gauss+Sharpen,FAST_FREAK,6,8,2,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),ORB,0,0,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),AKAZE,6,5,4,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),KAZE,15,16,10,4,0.4,0.267
cap_21.tiff,cap_24.tiff,Gamma(0.5),BRISK,2,2,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),FAST_BRIEF,0,1,0,0,0.0,0.0
cap_21.tiff,cap_24.tiff,Gamma(0.5),FAST_FREAK,0,4,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,SIFT,7,3,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,ORB,1,13,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,AKAZE,7,7,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,KAZE,17,13,8,4,0.5,0.308
cap_21.tiff,cap_31.tiff,Linear,BRISK,2,6,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,FAST_BRIEF,1,4,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Linear,FAST_FREAK,2,6,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,SIFT,9,5,4,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,ORB,0,7,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,AKAZE,3,1,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,KAZE,12,20,6,4,0.667,0.333
cap_21.tiff,cap_31.tiff,Log Norm,BRISK,0,2,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,FAST_BRIEF,1,2,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Log Norm,FAST_FREAK,1,5,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Hist Eq,SIFT,26,15,6,6,1.0,0.4
cap_21.tiff,cap_31.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Hist Eq,AKAZE,2,0,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Hist Eq,KAZE,14,20,8,5,0.625,0.357
cap_21.tiff,cap_31.tiff,Hist Eq,BRISK,8,6,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Hist Eq,FAST_BRIEF,4,4,4,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Hist Eq,FAST_FREAK,12,7,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,SIFT,17,7,4,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,ORB,3,6,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,AKAZE,8,7,4,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,KAZE,30,20,12,9,0.75,0.45
cap_21.tiff,cap_31.tiff,CLAHE,BRISK,4,5,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,FAST_BRIEF,0,3,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,CLAHE,FAST_FREAK,3,7,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,SIFT,8,3,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,ORB,3,14,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,AKAZE,8,7,3,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,KAZE,16,17,6,3,0.5,0.188
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,BRISK,3,11,1,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,FAST_BRIEF,2,8,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gauss+Sharpen,FAST_FREAK,6,11,2,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),SIFT,13,4,3,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),ORB,0,12,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),AKAZE,6,6,3,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),KAZE,0,0,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),BRISK,2,3,1,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),FAST_BRIEF,0,2,0,0,0.0,0.0
cap_21.tiff,cap_31.tiff,Gamma(0.5),FAST_FREAK,0,6,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Linear,SIFT,8,7,3,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Linear,ORB,7,1,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Linear,AKAZE,9,7,1,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Linear,KAZE,32,17,9,4,0.444,0.235
cap_08.tiff,cap_21.tiff,Linear,BRISK,7,2,6,6,1.0,3.0
cap_08.tiff,cap_21.tiff,Linear,FAST_BRIEF,8,1,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Linear,FAST_FREAK,8,2,3,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,ORB,1,0,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,AKAZE,3,3,3,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,KAZE,33,12,10,4,0.4,0.333
cap_08.tiff,cap_21.tiff,Log Norm,BRISK,1,0,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Hist Eq,SIFT,23,26,4,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Hist Eq,ORB,11,6,6,6,1.0,1.0
cap_08.tiff,cap_21.tiff,Hist Eq,AKAZE,1,2,0,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Hist Eq,KAZE,22,14,7,7,1.0,0.5
cap_08.tiff,cap_21.tiff,Hist Eq,BRISK,3,8,1,0,0.0,0.0
cap_08.tiff,cap_21.tiff,Hist Eq,FAST_BRIEF,3,4,3,0,0.0,0.0
